id,trade_id,user_id,question_id,dimension,used
1661,114419,45,772,0,FALSE
1662,114479,45,1130,1,TRUE
1663,114511,10724,757,1,TRUE
1664,114512,10724,757,1,TRUE
1665,114515,10724,71,4,TRUE
1666,114525,10725,71,4,TRUE
1667,114757,45,943,17,TRUE
1668,114764,45,988,15,TRUE
1669,114788,45,948,16,TRUE
1670,114812,45,983,16,TRUE
1671,114813,45,983,13,TRUE
1672,114815,45,983,16,TRUE
1673,114816,45,983,13,TRUE
1674,114869,45,988,16,TRUE
1675,114871,45,988,16,TRUE
1676,115053,2075,1037,1,TRUE
1677,115060,20,1043,0,FALSE
1678,115159,10748,1094,0,FALSE
1679,115189,45,201,1,TRUE
1680,115252,10755,773,1,TRUE
1681,115288,45,341,1,TRUE
1682,115309,10758,201,1,TRUE
1683,115321,10758,1003,1,TRUE
1684,115326,10758,909,2,TRUE
1685,115390,10762,399,1,TRUE
1686,115446,10762,958,23,TRUE
1687,115449,10762,943,23,TRUE
1688,115452,10762,909,3,TRUE
1689,115460,10762,926,18,TRUE
1690,115464,10762,989,18,TRUE
1691,115483,10762,1003,1,TRUE
1692,115494,10762,942,11,TRUE
1693,115496,10762,979,8,TRUE
1694,115499,10762,958,23,TRUE
1695,115508,10762,926,18,TRUE
1696,115577,10769,909,0,FALSE
1697,115588,10770,696,2,TRUE
1698,115598,10772,1066,0,FALSE
1699,115625,10773,958,19,TRUE
1700,115626,45,958,19,TRUE
1701,115631,10774,909,1,TRUE
1705,115854,10785,1043,1,TRUE
1710,115882,45,140,5,TRUE
1713,115885,45,140,8,TRUE
1717,115889,45,140,3,TRUE
1720,115892,45,140,6,TRUE
1722,115894,45,140,8,TRUE
1726,115898,176,369,5,TRUE
1727,115899,176,369,4,TRUE
1728,115900,176,369,3,TRUE
1730,115902,176,369,1,TRUE
1739,116309,45,983,16,TRUE
1745,116866,10752,696,5,TRUE
1753,117183,10817,953,0,FALSE
1755,117198,10736,338,0,FALSE
1702,115642,10774,696,5,TRUE
1711,115883,45,140,6,TRUE
1723,115895,176,369,8,TRUE
1724,115896,176,369,7,TRUE
1732,116127,10718,729,3,TRUE
1734,116252,45,958,12,TRUE
1735,116270,45,968,11,TRUE
1738,116307,45,983,16,TRUE
1740,116574,10804,696,4,TRUE
1743,116844,10689,726,0,FALSE
1703,115686,10774,864,1,TRUE
1704,115694,10774,337,4,TRUE
1706,115878,45,140,1,TRUE
1707,115879,45,140,2,TRUE
1708,115880,45,140,3,TRUE
1709,115881,45,140,4,TRUE
1712,115884,45,140,7,TRUE
1714,115886,45,140,0,FALSE
1715,115887,45,140,1,TRUE
1716,115888,45,140,2,TRUE
1718,115890,45,140,4,TRUE
1719,115891,45,140,5,TRUE
1721,115893,45,140,7,TRUE
1725,115897,176,369,6,TRUE
1729,115901,176,369,2,TRUE
1731,115972,10791,696,0,FALSE
1733,116240,45,988,15,TRUE
1736,116279,45,948,17,TRUE
1737,116303,176,988,15,TRUE
1741,116841,10689,726,2,TRUE
1742,116843,10689,726,1,TRUE
1744,116862,10752,726,0,FALSE
1746,116873,10810,726,2,TRUE
1747,116901,10811,909,2,TRUE
1748,116903,10811,696,5,TRUE
1749,116911,10811,338,0,FALSE
1750,116915,10811,400,1,TRUE
1751,117110,113,770,0,FALSE
1752,117177,20,1043,1,TRUE
1754,117184,10817,953,1,TRUE
1756,117219,10819,726,2,TRUE
1757,117245,10820,337,4,TRUE
1758,117278,10825,909,0,FALSE
1759,117404,10833,969,22,TRUE
1760,117405,10833,969,21,TRUE
1761,117406,10833,969,20,TRUE
1762,117407,10833,969,19,TRUE
1763,117408,10833,969,18,TRUE
1764,117409,10833,969,17,TRUE
1765,117410,10833,969,16,TRUE
1766,117566,10835,1094,1,TRUE
1767,117651,10839,726,2,TRUE
1768,117666,10839,927,12,TRUE
1769,117671,10839,1071,1,TRUE
1770,117674,10839,973,12,TRUE
1771,117675,10839,973,12,TRUE
1772,117852,367,1130,1,TRUE
1773,117866,45,973,12,TRUE
1774,117869,45,973,12,TRUE
1775,117871,45,973,12,TRUE
1776,117894,45,948,18,TRUE
1777,117905,45,958,12,TRUE
1778,117911,45,988,15,TRUE
1779,117936,10841,1207,1,TRUE
1780,117978,10842,984,6,TRUE
1781,118056,10799,729,3,TRUE
1782,118060,10799,729,3,TRUE
1783,118315,10856,1076,4,TRUE
1784,118316,10856,1076,5,TRUE
1785,118317,10856,1076,0,FALSE
1786,118415,10861,909,0,FALSE
1787,118463,10863,1066,7,TRUE
1788,118464,10863,1035,4,TRUE
1789,118479,10828,909,2,TRUE
1790,118564,176,772,0,FALSE
1791,118580,10863,1077,3,TRUE
1792,118581,10863,1077,3,TRUE
1793,118582,10863,1077,1,TRUE
1794,118586,10867,909,3,TRUE
1795,118830,10878,909,1,TRUE
1796,118837,10878,802,0,FALSE
1797,118861,10863,900,2,TRUE
1798,118862,10863,900,3,TRUE
1799,118863,10863,900,0,FALSE
1800,118864,10863,900,0,FALSE
1801,118865,10863,900,0,FALSE
1802,118866,10863,900,0,FALSE
1803,118867,10863,900,0,FALSE
1804,118899,10881,802,0,FALSE
1805,119064,10863,1077,3,TRUE
1806,119065,10863,900,1,TRUE
1807,119066,10863,900,1,TRUE
1808,119067,10863,900,2,TRUE
1809,119068,10863,900,2,TRUE
1810,119069,10863,900,3,TRUE
1811,119076,10863,1050,2,TRUE
1812,119077,10863,1050,1,TRUE
1813,119098,10863,900,2,TRUE
1814,119135,10885,32,4,TRUE
1815,119137,8976,1117,0,FALSE
1816,119140,10863,900,1,TRUE
1817,119141,10863,900,3,TRUE
1818,119142,10863,1077,1,TRUE
1819,119171,45,948,17,TRUE
1820,119172,45,948,18,TRUE
1821,119173,45,948,19,TRUE
1822,119224,176,926,15,TRUE
1823,119225,176,926,16,TRUE
1824,119226,176,926,17,TRUE
1825,119227,176,926,18,TRUE
1826,119228,176,942,15,TRUE
1827,119229,176,942,16,TRUE
1828,119230,176,942,16,TRUE
1829,119231,176,942,17,TRUE
1830,119232,176,942,18,TRUE
1831,119233,176,949,15,TRUE
1832,119234,176,949,16,TRUE
1833,119235,176,949,17,TRUE
1841,119245,176,959,17,TRUE
1845,119249,176,964,18,TRUE
1850,119254,176,969,18,TRUE
1851,119255,176,969,9,TRUE
1852,119256,176,969,19,TRUE
1855,119260,176,984,19,TRUE
1834,119236,176,949,18,TRUE
1835,119237,176,949,19,TRUE
1847,119251,176,969,15,TRUE
1849,119253,176,969,17,TRUE
1836,119238,176,954,15,TRUE
1838,119240,176,954,17,TRUE
1839,119241,176,954,18,TRUE
1840,119244,176,959,15,TRUE
1844,119248,176,964,16,TRUE
1846,119250,176,964,19,TRUE
1848,119252,176,969,16,TRUE
1837,119239,176,954,16,TRUE
1842,119246,176,959,18,TRUE
1843,119247,176,964,15,TRUE
1853,119258,176,984,15,TRUE
1854,119259,176,984,18,TRUE
1856,119261,176,989,15,TRUE
1857,119262,176,989,16,TRUE
1858,119263,176,989,17,TRUE
1859,119264,176,989,18,TRUE
1860,119265,176,989,19,TRUE
1861,119266,176,989,20,TRUE
1862,119287,10890,696,5,TRUE
1863,119298,10890,1035,3,TRUE
1864,119301,10863,1050,1,TRUE
1865,119302,10863,1050,2,TRUE
1866,119309,10863,1050,6,TRUE
1867,119310,10863,1050,7,TRUE
1868,119311,10863,1050,8,TRUE
1869,119332,10863,900,1,TRUE
1870,119333,10863,900,1,TRUE
1871,119335,10863,909,0,FALSE
1872,119336,10863,909,1,TRUE
1873,119338,10863,909,4,TRUE
1874,119339,10863,909,4,TRUE
1875,119351,10863,1117,0,FALSE
1876,119412,1573,1035,2,TRUE
1877,119436,1573,307,3,TRUE
1878,119580,10863,1117,0,FALSE
1879,119581,10863,1117,1,TRUE
1880,119594,10863,1117,0,FALSE
1881,119595,10863,1117,1,TRUE
1882,119596,10680,1117,1,TRUE
1883,119597,10680,1117,0,FALSE
1884,119609,10863,1117,0,FALSE
1885,119610,10863,1117,1,TRUE
1886,119621,10396,1117,0,FALSE
1887,119622,10396,1117,1,TRUE
1888,119693,10863,1117,1,TRUE
1889,119694,10863,1117,1,TRUE
1890,119695,10863,1066,13,TRUE
1891,119696,10863,1076,7,TRUE
1892,119697,10863,1077,10,TRUE
1893,119698,10863,900,1,TRUE
1894,119699,10863,909,0,FALSE
1895,119700,10863,909,1,TRUE
1896,119741,10900,926,2,TRUE
1897,119746,10900,729,2,TRUE
1898,119747,10900,337,0,FALSE
1899,119807,10863,1117,1,TRUE
1900,119908,10906,314,1,TRUE
1901,119910,10906,909,1,TRUE
1902,119913,10863,1117,0,FALSE
1903,119914,10863,1117,1,TRUE
1904,119915,10863,909,0,FALSE
1905,119916,10863,909,0,FALSE
1906,119988,10923,909,2,TRUE
1907,120012,1573,1075,0,FALSE
1908,120031,10162,1117,0,FALSE
1909,120032,10162,1117,1,TRUE
1910,120045,10863,1117,1,TRUE
1911,120054,10863,1117,0,FALSE
1912,120055,10863,1117,1,TRUE
1913,120157,10863,1117,1,TRUE
1914,120158,10863,1117,0,FALSE
1915,120175,10863,1117,0,FALSE
1916,120176,10863,1117,1,TRUE
1917,120178,10863,1118,0,FALSE
1918,120180,10863,1117,0,FALSE
1919,120210,2055,132,1,TRUE
1920,120242,176,942,19,TRUE
1921,120244,176,942,20,TRUE
1922,120246,176,942,23,TRUE
1923,120249,176,949,16,TRUE
1924,120250,176,949,17,TRUE
1925,120251,176,949,18,TRUE
1926,120252,176,949,19,TRUE
1927,120253,176,949,20,TRUE
1928,120254,176,949,21,TRUE
1929,120255,176,949,22,TRUE
1930,120256,176,949,23,TRUE
1931,120257,176,954,20,TRUE
1932,120258,176,954,21,TRUE
1933,120259,176,954,22,TRUE
1934,120260,176,954,23,TRUE
1935,120261,176,959,16,TRUE
1936,120262,176,959,17,TRUE
1937,120263,176,959,18,TRUE
1938,120264,176,959,19,TRUE
1939,120265,176,959,20,TRUE
1940,120266,176,959,21,TRUE
1941,120267,176,959,22,TRUE
1942,120268,176,959,23,TRUE
1943,120269,176,964,16,TRUE
1944,120270,176,964,17,TRUE
1945,120271,176,964,18,TRUE
1946,120272,176,964,19,TRUE
1947,120273,176,964,20,TRUE
1948,120274,176,964,21,TRUE
1949,120275,176,964,22,TRUE
1950,120276,176,964,23,TRUE
1951,120277,176,969,16,TRUE
1952,120278,176,969,17,TRUE
1953,120279,176,969,18,TRUE
1954,120280,176,969,19,TRUE
1955,120281,176,969,20,TRUE
1956,120282,176,969,21,TRUE
1957,120283,176,969,22,TRUE
1958,120284,176,969,23,TRUE
1959,120285,176,974,22,TRUE
1960,120286,176,974,23,TRUE
1962,120288,176,979,21,TRUE
1966,120292,176,984,18,TRUE
1967,120293,176,984,19,TRUE
1969,120295,176,984,21,TRUE
1979,120305,176,926,22,TRUE
1980,120306,176,926,23,TRUE
1981,120350,10936,342,1,TRUE
1988,120497,10863,1118,1,TRUE
1990,120499,10863,1118,1,TRUE
2001,120572,10863,1118,0,FALSE
2002,120573,10863,1118,1,TRUE
2014,120728,10942,342,0,FALSE
1961,120287,176,979,20,TRUE
1965,120291,176,984,17,TRUE
1970,120296,176,984,22,TRUE
1972,120298,176,926,16,TRUE
1975,120301,176,926,18,TRUE
2003,120574,10863,1117,1,TRUE
2004,120678,10863,1117,1,TRUE
2006,120680,10863,1118,1,TRUE
2013,120712,85,1222,1,TRUE
2016,120852,10944,342,0,FALSE
1963,120289,176,979,22,TRUE
1976,120302,176,926,19,TRUE
1985,120411,10863,1118,0,FALSE
1989,120498,10863,1158,3,TRUE
1991,120500,10863,1117,1,TRUE
1994,120549,10799,1117,0,FALSE
1997,120563,10900,1137,1,TRUE
2008,120707,85,1222,0,FALSE
1964,120290,176,979,23,TRUE
1971,120297,176,984,23,TRUE
1973,120299,176,926,17,TRUE
1974,120300,176,926,18,TRUE
1978,120304,176,926,21,TRUE
1986,120495,10863,1117,1,TRUE
1987,120496,10863,1118,0,FALSE
1992,120502,10863,1076,7,TRUE
1996,120551,10799,201,0,FALSE
1998,120567,10938,900,3,TRUE
2000,120571,10863,1118,1,TRUE
2005,120679,10863,1118,0,FALSE
2007,120681,10863,1117,1,TRUE
2015,120851,10863,1118,0,FALSE
1968,120294,176,984,20,TRUE
1977,120303,176,926,20,TRUE
1982,120356,10657,342,1,TRUE
1983,120400,10863,1117,1,TRUE
1984,120401,10863,1118,0,FALSE
1993,120545,10799,1118,1,TRUE
1995,120550,10799,1072,0,FALSE
1999,120570,10863,1117,1,TRUE
2009,120708,85,1224,2,TRUE
2010,120709,85,1224,3,TRUE
2011,120710,85,1224,0,FALSE
2012,120711,85,1224,1,TRUE
2017,120943,10945,1201,0,FALSE
2018,120958,10863,1117,1,TRUE
2019,120959,10863,1118,0,FALSE
2020,120973,10863,1117,1,TRUE
2021,120974,10857,1117,1,TRUE
2022,121090,10952,400,0,FALSE
2023,121507,2024,1176,1,TRUE
2024,121508,2024,1176,0,FALSE
2025,121540,10799,1117,0,FALSE
2026,121577,45,1050,2,TRUE
2027,121578,45,1050,2,TRUE
2028,121580,45,1050,2,TRUE
2029,121581,45,399,0,FALSE
2030,121582,45,399,1,TRUE
2031,121593,45,1050,3,TRUE
2032,121612,10799,1043,0,FALSE
2033,121613,10799,1037,0,FALSE
2034,121623,10799,1050,3,TRUE
2035,121693,7,696,5,TRUE
2036,121694,7,696,1,TRUE
2037,121695,7,696,2,TRUE
2038,121696,7,696,4,TRUE
2039,121719,10956,1076,4,TRUE
2040,121730,10958,1094,1,TRUE
2041,121731,10232,620,0,FALSE
2042,121732,10232,566,4,TRUE
2043,121733,10232,566,0,FALSE
2044,121735,10232,620,4,TRUE
2045,121740,10232,566,2,TRUE
2046,121741,10232,566,0,FALSE
2047,121742,10232,566,0,FALSE
2048,121743,10232,566,0,FALSE
2049,121744,10232,566,0,FALSE
2050,121745,10232,566,4,TRUE
2051,121746,10232,566,1,TRUE
2052,121748,10232,566,1,TRUE
2053,121749,10232,566,1,TRUE
2054,121750,10232,566,1,TRUE
2055,121751,10232,566,4,TRUE
2056,121752,10232,566,3,TRUE
2057,121753,10232,566,3,TRUE
2058,121754,10232,566,3,TRUE
2059,121756,10232,566,2,TRUE
2060,121757,10232,566,2,TRUE
2061,121759,10232,620,0,FALSE
2062,121760,10232,620,0,FALSE
2063,121761,10232,620,4,TRUE
2064,121762,10232,620,4,TRUE
2065,121763,10232,620,4,TRUE
2066,121764,10232,620,4,TRUE
2067,121765,10232,620,3,TRUE
2068,121766,10232,620,3,TRUE
2069,121767,10232,620,2,TRUE
2070,121768,10232,620,2,TRUE
2071,121769,10232,620,2,TRUE
2072,121770,10232,620,1,TRUE
2073,121771,10232,620,1,TRUE
2074,121772,10232,620,1,TRUE
2075,121773,10232,620,1,TRUE
2076,121795,45,721,0,FALSE
2077,121796,45,721,1,TRUE
2078,121797,45,721,2,TRUE
2079,121798,45,721,3,TRUE
2080,121799,45,721,4,TRUE
2081,121800,45,721,5,TRUE
2082,121801,45,721,6,TRUE
2083,121802,45,721,0,FALSE
2084,121803,45,721,2,TRUE
2085,121804,45,721,3,TRUE
2086,121805,45,721,4,TRUE
2087,121806,45,721,5,TRUE
2088,121807,45,721,6,TRUE
2089,121812,45,629,0,FALSE
2090,121813,45,629,0,FALSE
2091,121814,45,629,0,FALSE
2092,121815,45,721,2,TRUE
2093,121816,45,721,3,TRUE
2094,121817,45,721,4,TRUE
2095,121818,45,721,5,TRUE
2096,121819,45,721,6,TRUE
2097,121820,45,721,0,FALSE
2098,121821,45,721,1,TRUE
2099,121822,45,721,1,TRUE
2100,121823,10521,629,1,TRUE
2101,121824,10521,629,1,TRUE
2102,121825,10521,629,1,TRUE
2103,121828,10521,629,0,FALSE
2104,121829,10521,629,0,FALSE
2105,121830,10521,629,0,FALSE
2106,121831,10521,629,0,FALSE
2107,121832,10521,629,0,FALSE
2108,121833,10521,629,0,FALSE
2109,121834,10521,629,0,FALSE
2110,121835,10521,629,0,FALSE
2111,121836,10521,629,0,FALSE
2112,121837,10521,629,0,FALSE
2123,121859,45,696,4,TRUE
2126,121862,45,638,1,TRUE
2128,121864,45,638,0,FALSE
2132,121886,10232,1241,1,TRUE
2137,121892,10232,1241,3,TRUE
2140,121899,10232,896,1,TRUE
2141,121901,10232,895,1,TRUE
2145,121907,10232,1249,0,FALSE
2146,121908,10232,1249,2,TRUE
2160,122023,176,959,18,TRUE
2161,122024,176,959,19,TRUE
2163,122026,176,959,21,TRUE
2164,122027,176,959,22,TRUE
2166,122029,176,964,17,TRUE
2170,122033,176,964,21,TRUE
2178,122041,176,969,22,TRUE
2183,122046,176,979,19,TRUE
2185,122048,176,984,18,TRUE
2187,122050,176,984,20,TRUE
2200,122063,176,926,23,TRUE
2202,122123,2055,1245,1,TRUE
2205,122210,10966,620,4,TRUE
2214,122265,10232,859,0,FALSE
2223,122277,10232,858,4,TRUE
2225,122384,367,1117,0,FALSE
2231,122399,176,954,24,TRUE
2238,122406,176,942,19,TRUE
2240,122408,176,942,24,TRUE
2244,122412,176,942,28,TRUE
2249,122417,176,949,26,TRUE
2251,122419,176,949,28,TRUE
2255,122423,176,964,26,TRUE
2261,122429,176,969,25,TRUE
2264,122432,176,969,28,TRUE
2266,122434,176,974,19,TRUE
2270,122438,176,974,25,TRUE
2271,122439,176,974,26,TRUE
2276,122444,176,979,14,TRUE
2277,122445,176,979,14,TRUE
2284,122452,176,989,24,TRUE
2285,122453,176,989,25,TRUE
2289,122458,176,926,18,TRUE
2292,122461,176,926,21,TRUE
2293,122462,176,926,22,TRUE
2296,122465,176,926,24,TRUE
2113,121838,10521,629,0,FALSE
2115,121841,10521,721,2,TRUE
2119,121855,45,1050,7,TRUE
2120,121856,45,1050,8,TRUE
2125,121861,45,638,4,TRUE
2134,121888,10232,1245,0,FALSE
2135,121889,10232,1245,0,FALSE
2138,121897,10232,673,1,TRUE
2151,122014,176,942,22,TRUE
2152,122015,176,942,23,TRUE
2154,122017,176,954,19,TRUE
2155,122018,176,954,20,TRUE
2171,122034,176,964,22,TRUE
2172,122035,176,964,23,TRUE
2175,122038,176,969,19,TRUE
2176,122039,176,969,20,TRUE
2179,122042,176,969,23,TRUE
2180,122043,176,974,20,TRUE
2192,122055,176,989,22,TRUE
2197,122060,176,926,20,TRUE
2204,122190,45,1241,3,TRUE
2213,122264,10232,858,6,TRUE
2219,122270,10232,859,1,TRUE
2224,122278,10232,859,1,TRUE
2233,122401,176,959,19,TRUE
2235,122403,176,959,21,TRUE
2239,122407,176,942,22,TRUE
2241,122409,176,942,25,TRUE
2248,122416,176,949,25,TRUE
2253,122421,176,964,24,TRUE
2258,122426,176,969,22,TRUE
2263,122431,176,969,27,TRUE
2265,122433,176,974,18,TRUE
2267,122435,176,974,21,TRUE
2268,122436,176,974,22,TRUE
2269,122437,176,974,24,TRUE
2274,122442,176,979,18,TRUE
2279,122447,176,979,26,TRUE
2283,122451,176,984,23,TRUE
2298,122467,176,926,26,TRUE
2114,121840,10521,721,0,FALSE
2117,121850,45,721,1,TRUE
2122,121858,45,1050,5,TRUE
2124,121860,45,696,5,TRUE
2127,121863,45,638,2,TRUE
2129,121883,10232,1241,3,TRUE
2130,121884,10232,1241,2,TRUE
2133,121887,10232,1245,0,FALSE
2142,121903,10232,1249,0,FALSE
2144,121905,10232,1249,2,TRUE
2147,121909,10232,1249,1,TRUE
2150,122013,176,942,21,TRUE
2157,122020,176,954,22,TRUE
2158,122021,176,954,23,TRUE
2162,122025,176,959,20,TRUE
2169,122032,176,964,20,TRUE
2186,122049,176,984,19,TRUE
2190,122053,176,984,23,TRUE
2193,122056,176,989,21,TRUE
2194,122057,176,926,17,TRUE
2201,122122,10005,1249,1,TRUE
2203,122139,10005,688,1,TRUE
2207,122226,10799,802,1,TRUE
2208,122254,10970,1117,1,TRUE
2211,122260,10232,858,6,TRUE
2215,122266,10232,858,6,TRUE
2221,122273,10232,858,4,TRUE
2229,122397,176,954,20,TRUE
2230,122398,176,954,20,TRUE
2237,122405,176,959,23,TRUE
2242,122410,176,942,26,TRUE
2247,122415,176,949,24,TRUE
2275,122443,176,979,21,TRUE
2280,122448,176,979,27,TRUE
2286,122455,176,989,26,TRUE
2288,122457,176,989,28,TRUE
2295,122464,176,926,23,TRUE
2297,122466,176,926,25,TRUE
2299,122468,176,926,27,TRUE
2116,121842,10521,721,6,TRUE
2118,121854,45,1050,4,TRUE
2121,121857,45,1050,6,TRUE
2131,121885,10232,1241,0,FALSE
2136,121890,10232,1245,0,FALSE
2139,121898,10232,1249,0,FALSE
2143,121904,10232,1249,1,TRUE
2148,121910,10232,1249,0,FALSE
2149,122012,176,942,20,TRUE
2153,122016,176,954,18,TRUE
2156,122019,176,954,21,TRUE
2159,122022,176,959,17,TRUE
2165,122028,176,959,23,TRUE
2167,122030,176,964,18,TRUE
2168,122031,176,964,19,TRUE
2173,122036,176,969,17,TRUE
2174,122037,176,969,18,TRUE
2177,122040,176,969,21,TRUE
2181,122044,176,974,21,TRUE
2182,122045,176,974,23,TRUE
2184,122047,176,979,22,TRUE
2188,122051,176,984,21,TRUE
2189,122052,176,984,22,TRUE
2191,122054,176,989,23,TRUE
2195,122058,176,926,18,TRUE
2196,122059,176,926,19,TRUE
2198,122061,176,926,21,TRUE
2199,122062,176,926,22,TRUE
2206,122218,10799,1071,1,TRUE
2209,122258,7,1118,1,TRUE
2210,122259,7,859,1,TRUE
2212,122263,10232,859,0,FALSE
2216,122267,10232,859,0,FALSE
2217,122268,10232,859,0,FALSE
2218,122269,10232,859,1,TRUE
2220,122271,10232,858,6,TRUE
2222,122276,10232,859,0,FALSE
2226,122394,176,942,14,TRUE
2227,122395,176,954,17,TRUE
2228,122396,176,954,20,TRUE
2232,122400,176,959,18,TRUE
2234,122402,176,959,20,TRUE
2236,122404,176,959,22,TRUE
2243,122411,176,942,27,TRUE
2245,122413,176,949,22,TRUE
2246,122414,176,949,23,TRUE
2250,122418,176,949,27,TRUE
2252,122420,176,964,19,TRUE
2254,122422,176,964,25,TRUE
2256,122424,176,964,27,TRUE
2257,122425,176,964,28,TRUE
2259,122427,176,969,23,TRUE
2260,122428,176,969,24,TRUE
2262,122430,176,969,26,TRUE
2272,122440,176,974,27,TRUE
2273,122441,176,974,28,TRUE
2278,122446,176,979,25,TRUE
2281,122449,176,979,28,TRUE
2282,122450,176,984,22,TRUE
2287,122456,176,989,27,TRUE
2290,122459,176,926,19,TRUE
2291,122460,176,926,20,TRUE
2294,122463,176,926,22,TRUE
2300,122469,176,926,28,TRUE
2301,122732,45,399,0,FALSE
2302,123323,10856,793,1,TRUE
2303,123325,10856,793,0,FALSE
2304,123327,10856,794,1,TRUE
2305,123369,45,857,0,FALSE
2306,123370,45,857,1,TRUE
2307,123437,45,1277,3,TRUE
2308,123438,45,1278,0,FALSE
2309,123439,45,1278,1,TRUE
2310,123459,45,988,15,TRUE
2311,123460,45,978,13,TRUE
2312,123461,45,973,12,TRUE
2313,123462,45,958,12,TRUE
2314,123463,45,953,12,TRUE
2315,123464,45,948,17,TRUE
2316,123465,45,948,18,TRUE
2317,123466,45,948,12,TRUE
2318,123467,45,943,16,TRUE
2319,123471,45,1274,0,FALSE
2320,123472,45,1275,0,FALSE
2321,123473,45,1275,5,TRUE
2322,123474,45,634,2,TRUE
2323,123475,45,634,1,TRUE
2324,123476,45,1274,0,FALSE
2325,123477,45,1274,0,FALSE
2326,123478,45,1275,5,TRUE
2327,123479,45,1274,1,TRUE
2328,123583,10980,1249,1,TRUE
2329,123594,10980,793,1,TRUE
2330,123601,10980,307,1,TRUE
2331,123685,45,857,0,FALSE
2332,123687,45,857,1,TRUE
2333,123858,10513,399,0,FALSE
2334,123859,10513,399,1,TRUE
2335,123866,45,399,0,FALSE
2336,123868,59,1117,0,FALSE
2337,124037,10799,620,3,TRUE
2338,124038,10799,926,20,TRUE
2339,124041,10799,954,20,TRUE
2340,124042,10799,959,20,TRUE
2341,124043,10799,964,20,TRUE
2342,124181,1740,909,1,TRUE
2343,124231,2055,709,1,TRUE
2344,124360,558,1249,1,TRUE
2348,124423,88,721,1,TRUE
2350,124440,296,1224,0,FALSE
2352,124442,296,1222,1,TRUE
2345,124415,88,1241,0,FALSE
2346,124416,88,1241,2,TRUE
2349,124438,176,721,1,TRUE
2351,124441,296,1224,1,TRUE
2347,124422,88,721,0,FALSE
2353,124443,296,1222,1,TRUE
2354,124444,296,1222,1,TRUE
2355,124445,296,1202,0,FALSE
2356,124497,1881,1202,0,FALSE
2357,124500,296,1222,1,TRUE
2358,124501,296,1224,2,TRUE
2359,124516,8916,1249,2,TRUE
2360,124589,45,768,0,FALSE
2361,124602,59,1277,3,TRUE
2362,124604,59,1201,1,TRUE
2363,124606,59,1233,1,TRUE
2364,124608,59,1201,1,TRUE
2365,124637,10799,974,20,TRUE
2366,124638,10799,979,20,TRUE
2367,124639,10799,984,20,TRUE
2368,124640,10799,989,20,TRUE
2369,124641,10799,984,19,TRUE
2370,124854,45,1228,3,TRUE
2371,124855,45,1228,3,TRUE
2372,124856,45,443,2,TRUE
2373,124857,45,1228,0,FALSE
2374,124858,45,1228,1,TRUE
2375,124859,45,1228,0,FALSE
2376,124860,45,443,4,TRUE
2377,124871,296,1278,0,FALSE
2378,124878,45,1278,0,FALSE
2379,124907,10799,865,0,FALSE
2380,124912,10799,864,0,FALSE
2381,125014,11009,771,0,FALSE
2382,125076,176,942,23,TRUE
2383,125077,176,942,24,TRUE
2384,125078,176,942,25,TRUE
2385,125080,176,942,26,TRUE
2386,125081,176,942,27,TRUE
2387,125082,176,942,28,TRUE
2388,125084,176,949,24,TRUE
2389,125090,176,954,21,TRUE
2390,125091,176,954,23,TRUE
2391,125092,176,954,24,TRUE
2392,125093,176,954,25,TRUE
2393,125094,176,954,26,TRUE
2394,125095,176,954,27,TRUE
2395,125096,176,954,28,TRUE
2396,125097,176,959,22,TRUE
2397,125098,176,959,21,TRUE
2398,125099,176,959,23,TRUE
2399,125100,176,959,24,TRUE
2400,125101,176,959,25,TRUE
2401,125102,176,959,26,TRUE
2402,125103,176,959,27,TRUE
2403,125104,176,959,28,TRUE
2404,125105,176,926,20,TRUE
2405,125106,176,926,21,TRUE
2406,125107,176,926,22,TRUE
2407,125108,176,926,23,TRUE
2408,125109,176,926,24,TRUE
2409,125110,176,926,25,TRUE
2410,125111,176,926,26,TRUE
2411,125112,176,926,27,TRUE
2412,125113,176,926,28,TRUE
2413,125114,176,926,29,TRUE
2414,125115,176,926,30,TRUE
2415,125116,176,942,20,TRUE
2416,125117,176,942,21,TRUE
2417,125118,176,942,22,TRUE
2418,125119,176,942,23,TRUE
2419,125120,176,942,24,TRUE
2420,125121,176,942,25,TRUE
2421,125122,176,942,26,TRUE
2422,125123,176,942,27,TRUE
2423,125124,176,942,28,TRUE
2424,125125,176,949,20,TRUE
2425,125126,176,949,21,TRUE
2426,125127,176,949,22,TRUE
2427,125128,176,949,23,TRUE
2428,125129,176,949,24,TRUE
2429,125130,176,949,25,TRUE
2430,125131,176,949,26,TRUE
2431,125132,176,949,27,TRUE
2432,125133,176,949,28,TRUE
2433,125134,176,954,20,TRUE
2434,125135,176,954,21,TRUE
2435,125136,176,954,22,TRUE
2436,125137,176,954,23,TRUE
2437,125138,176,954,24,TRUE
2438,125139,176,954,25,TRUE
2439,125140,176,954,26,TRUE
2440,125141,176,954,27,TRUE
2441,125142,176,954,28,TRUE
2442,125143,176,959,20,TRUE
2443,125144,176,959,21,TRUE
2444,125145,176,959,22,TRUE
2445,125146,176,959,23,TRUE
2446,125147,176,959,24,TRUE
2447,125148,176,959,25,TRUE
2448,125149,176,959,26,TRUE
2449,125150,176,959,27,TRUE
2450,125151,176,959,28,TRUE
2451,125152,176,959,29,TRUE
2452,125153,176,959,30,TRUE
2453,125154,176,964,20,TRUE
